item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,Living room,Bedroom,Office,Kitchen,Dining room,Entrance,Playroom,Nursery,Outdoor,space,size_cluster,size_category,rooms,cluster
10219178,ADDE,Chairs,40.0,No old price,True,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,Yes,        Chair,Marcus Arvonen,47.0,77.0,39.0,1,0,1,1,1,0,0,0,0,141141.0,1,medium,"Living room, Office, Kitchen, Dining room",7.0
90253535,AGAM,Children's furniture,195.0,No old price,True,https://www.ikea.com/sa/en/p/agam-junior-chair-white-90253535/,No,        Junior chair,IKEA of Sweden,43.0,79.0,41.0,1,1,1,1,1,0,1,1,0,139277.0,1,medium,"Living room, Bedroom, Office, Kitchen, Dining room, Playroom, Nursery",7.0
20260718,ALEX,Tables & desks,200.0,No old price,True,https://www.ikea.com/sa/en/p/alex-add-on-unit-white-20260718/,No,"        Add-on unit,          120x10 cm",Johanna Asshoff,27.0,10.0,120.0,1,0,1,1,1,0,0,0,0,32400.0,1,medium,"Living room, Office, Kitchen, Dining room",5.0
60192826,ALEX,Tables & desks,275.0,No old price,True,https://www.ikea.com/sa/en/p/alex-storage-unit-white-60192826/,No,"        Storage unit,          36x70 cm",Johanna Asshoff,58.0,70.0,36.0,1,0,1,1,1,0,0,0,0,146160.0,1,medium,"Living room, Office, Kitchen, Dining room",5.0
40410340,ALEX,"Chests of drawers & drawer units, Tables & desks",345.0,No old price,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-blue-40410340/,Yes,"        Drawer unit,          36x70 cm",Johanna Asshoff,58.0,70.0,36.0,1,0,1,1,1,0,0,0,0,146160.0,1,medium,"Living room, Office, Kitchen, Dining room",5.0
40196241,ALEX,Chests of drawers & drawer units,545.0,No old price,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-on-castors-white-40196241/,Yes,"        Drawer unit on castors,          67x66 cm",Johanna Asshoff,48.0,66.0,67.0,1,1,0,0,0,1,0,0,0,212256.0,1,medium,"Living room, Bedroom, Entrance",5.0
50192822,ALEX,Chests of drawers & drawer units,550.0,No old price,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-with-9-drawers-white-50192822/,Yes,"        Drawer unit with 9 drawers,          36x116 cm",Johanna Asshoff,48.0,116.0,36.0,1,1,0,0,0,1,0,0,0,200448.0,1,medium,"Living room, Bedroom, Entrance",5.0
90409607,ALEX,Tables & desks,795.0,No old price,True,https://www.ikea.com/sa/en/p/alex-desk-blue-90409607/,Yes,"        Desk,          131x60 cm",Johanna Asshoff,60.0,76.0,131.0,1,0,1,1,1,0,0,0,0,597360.0,1,medium,"Living room, Office, Kitchen, Dining room",5.0
50236487,ALGOT,Bookcases & shelving units,6.0,SR 10,True,https://www.ikea.com/sa/en/p/algot-mounting-rail-white-50236487/,Yes,"        Mounting rail,          66 cm",Francis Cayouette,36.601738514074725,92.71579501279052,2.0,1,0,1,0,0,0,0,0,0,6787.118570365425,1,medium,"Living room, Office",6.0
50218563,ALGOT,Bookcases & shelving units,6.0,SR 10,True,https://www.ikea.com/sa/en/p/algot-rod-for-brackets-white-50218563/,No,"        Rod for brackets,          60 cm",Francis Cayouette,46.27332641446741,95.10668007872862,60.0,1,0,1,0,0,0,0,0,0,264054.14708876004,1,medium,"Living room, Office",6.0
20218545,ALGOT,Bookcases & shelving units,9.0,SR 15,True,https://www.ikea.com/sa/en/p/algot-bracket-white-20218545/,Yes,"        Bracket,          38 cm",Francis Cayouette,38.0,91.58316488588892,2.0,1,0,1,0,0,0,0,0,0,6960.320531327558,1,medium,"Living room, Office",6.0
40401859,ALGOT,Bookcases & shelving units,10.0,No old price,True,https://www.ikea.com/sa/en/p/algot-pull-out-rail-for-baskets-white-40401859/,No,        Pull-out rail for baskets,Francis Cayouette,40.0,89.73146119310363,1.0,1,0,1,0,0,0,0,0,0,3589.2584477241453,1,medium,"Living room, Office",6.0
40218554,ALGOT,Bookcases & shelving units,15.6,SR 26,True,https://www.ikea.com/sa/en/p/algot-shelf-white-40218554/,Yes,"        Shelf,          40x38 cm",Francis Cayouette,38.0,98.58875887844167,40.0,1,0,1,0,0,0,0,0,0,149854.91349523133,1,medium,"Living room, Office",6.0
10218517,ALGOT,Bookcases & shelving units,18.0,SR 30,True,https://www.ikea.com/sa/en/p/algot-mesh-basket-white-10218517/,Yes,"        Mesh basket,          38x60x14 cm",Francis Cayouette,60.0,14.0,38.0,1,0,1,0,0,0,0,0,0,31920.0,1,medium,"Living room, Office",6.0
50434185,ALGOT,Bookcases & shelving units,20.0,No old price,True,https://www.ikea.com/sa/en/p/algot-wall-upright-black-50434185/,No,"        Wall upright,          84 cm",Francis Cayouette,43.93775939378975,84.0,4.0,1,0,1,0,0,0,0,0,0,14763.087156313355,1,medium,"Living room, Office",6.0
90218561,ALGOT,Bookcases & shelving units,29.0,No old price,True,https://www.ikea.com/sa/en/p/algot-drying-rack-white-90218561/,No,"        Drying rack,          60 cm",Francis Cayouette,38.0,102.42649839921657,60.0,1,0,1,0,0,0,0,0,0,233532.41635021378,1,medium,"Living room, Office",6.0
30434186,ALGOT,Bookcases & shelving units,30.0,No old price,True,https://www.ikea.com/sa/en/p/algot-shelf-metal-black-30434186/,No,"        Shelf,          60x38 cm",Francis Cayouette,38.0,102.44166865886237,60.0,1,0,1,0,0,0,0,0,0,233567.0045422062,1,medium,"Living room, Office",6.0
69903836,ALGOT,Bookcases & shelving units,130.0,SR 178,True,https://www.ikea.com/sa/en/p/algot-wall-upright-drying-rack-white-s69903836/,No,"        Wall upright/drying rack,          66x41x197 cm",Francis Cayouette,41.0,197.0,66.0,1,0,1,0,0,0,0,0,0,533082.0,0,small,"Living room, Office",6.0
39903833,ALGOT,Bookcases & shelving units,134.6,SR 205,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s39903833/,No,"        Wall upright/shelves/drying rack,          66x61x197 cm",Francis Cayouette,61.0,197.0,66.0,1,0,1,0,0,0,0,0,0,793122.0,0,small,"Living room, Office",6.0
29277352,ALGOT,Bookcases & shelving units,183.6,SR 266,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-s29277352/,No,"        Wall upright/shelves,          66x41/61x197 cm",Francis Cayouette,29.55085838071186,197.0,66.0,1,0,1,0,0,0,0,0,0,384220.2606660156,0,small,"Living room, Office",6.0
39903791,ALGOT,Bookcases & shelving units,196.0,SR 232,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s39903791/,No,"        Wall upright/shelves,          86x41x85 cm",Francis Cayouette,41.0,85.0,86.0,1,0,1,0,0,0,0,0,0,299710.0,1,medium,"Living room, Office",6.0
69903799,ALGOT,Bookcases & shelving units,204.0,SR 340,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s69903799/,No,"        Wall upright/shelves,          46x41x197 cm",Francis Cayouette,41.0,197.0,46.0,1,0,1,0,0,0,0,0,0,371542.0,0,small,"Living room, Office",6.0
49903842,ALGOT,Bookcases & shelving units,231.6,SR 326,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49903842/,No,"        Wall upright/shelves,          66x61x197 cm",Francis Cayouette,61.0,197.0,66.0,1,0,1,0,0,0,0,0,0,793122.0,0,small,"Living room, Office",6.0
9903820,ALGOT,Bookcases & shelving units,234.0,SR 310,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s09903820/,No,"        Wall upright/shelves/rod,          66x41x197 cm",Francis Cayouette,41.0,197.0,66.0,1,0,1,0,0,0,0,0,0,533082.0,0,small,"Living room, Office",6.0
89276590,ALGOT,Bookcases & shelving units,245.0,SR 345,True,https://www.ikea.com/sa/en/p/algot-wall-upright-mesh-baskets-white-s89276590/,No,"        Wall upright/mesh baskets,          65x41x197 cm",Francis Cayouette,41.0,197.0,65.0,1,0,1,0,0,0,0,0,0,525005.0,0,small,"Living room, Office",6.0
79094213,ALGOT,Bookcases & shelving units,271.2,SR 452,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s79094213/,No,"        Wall upright/shelves,          46x41x197 cm",Francis Cayouette,41.0,197.0,46.0,1,0,1,0,0,0,0,0,0,371542.0,0,small,"Living room, Office",6.0
99903788,ALGOT,Bookcases & shelving units,296.0,SR 380,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s99903788/,No,"        Wall upright/shelves,          86x41x197 cm",Francis Cayouette,41.0,197.0,86.0,1,0,1,0,0,0,0,0,0,694622.0,0,small,"Living room, Office",6.0
19903834,ALGOT,Bookcases & shelving units,302.0,SR 444,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s19903834/,No,"        Wall upright/shelves/drying rack,          132x61x197 cm",Francis Cayouette,61.0,197.0,132.0,1,0,1,0,0,0,0,0,0,1586244.0,0,small,"Living room, Office",6.0
89285467,ALGOT,Bookcases & shelving units,321.0,SR 375,True,https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/,No,"        Shelving unit,          127x41x85 cm",Francis Cayouette,41.0,85.0,127.0,1,0,1,0,0,0,0,0,0,442595.0,1,medium,"Living room, Office",6.0
69239607,ALGOT,Bookcases & shelving units,347.0,SR 445,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-s69239607/,No,"        Wall upright/shelves/rod,          132x41x197 cm",Francis Cayouette,41.0,197.0,132.0,1,0,1,0,0,0,0,0,0,1066164.0,0,small,"Living room, Office",6.0
79303103,ALGOT,Bookcases & shelving units,383.8,SR 587,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79303103/,No,"        Wall upright/shelves/drying rack,          132x61x197 cm",Francis Cayouette,61.0,197.0,132.0,1,0,1,0,0,0,0,0,0,1586244.0,0,small,"Living room, Office",6.0
79279457,ALGOT,Bookcases & shelving units,388.6,SR 569,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79279457/,No,        Wall upright/shelves/drying rack,Francis Cayouette,44.85339154850088,110.69502334105357,107.25766239877464,1,0,1,0,0,0,0,0,0,532539.3589872438,1,medium,"Living room, Office",6.0
19930205,ALGOT,Bookcases & shelving units,414.0,SR 530,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s19930205/,No,"        Wall upright/shelves,          132x41x199 cm",Francis Cayouette,41.0,199.0,132.0,1,0,1,0,0,0,0,0,0,1076988.0,0,small,"Living room, Office",6.0
79276246,ALGOT,Bookcases & shelving units,429.0,SR 595,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s79276246/,No,"        Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette,41.0,199.0,132.0,1,0,1,0,0,0,0,0,0,1076988.0,0,small,"Living room, Office",6.0
19309725,ALGOT,Bookcases & shelving units,458.0,SR 530,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-black-s19309725/,No,"        Wall upright/shelves,          189x41x85 cm",Francis Cayouette,41.0,85.0,189.0,1,0,1,0,0,0,0,0,0,658665.0,1,medium,"Living room, Office",6.0
49017749,ALGOT,Bookcases & shelving units,474.2,SR 557,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49017749/,No,"        Wall upright/shelves,          190x41x87 cm",Francis Cayouette,41.0,87.0,190.0,1,0,1,0,0,0,0,0,0,677730.0,1,medium,"Living room, Office",6.0
59276172,ALGOT,Bookcases & shelving units,477.0,SR 655,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s59276172/,No,"        Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette,41.0,199.0,132.0,1,0,1,0,0,0,0,0,0,1076988.0,0,small,"Living room, Office",6.0
29276531,ALGOT,Bookcases & shelving units,509.0,SR 649,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s29276531/,No,"        Wall upright/shelves/drying rack,          132x41x199 cm",Francis Cayouette,41.0,199.0,132.0,1,0,1,0,0,0,0,0,0,1076988.0,0,small,"Living room, Office",6.0
29912767,ALGOT,Bookcases & shelving units,528.2,SR 627,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s29912767/,No,"        Wall upright/shelves/rod,          190x40x84 cm",Francis Cayouette,40.0,84.0,190.0,1,0,1,0,0,0,0,0,0,638400.0,1,medium,"Living room, Office",6.0
39311765,ALGOT,Bookcases & shelving units,529.0,SR 655,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s39311765/,No,"        Wall upright/shelves,          176x41x197 cm",Francis Cayouette,41.0,197.0,176.0,1,0,1,0,0,0,0,0,0,1421552.0,0,small,"Living room, Office",6.0
29285470,ALGOT,Bookcases & shelving units,555.0,SR 645,True,https://www.ikea.com/sa/en/p/algot-2-sections-shelves-black-s29285470/,No,"        2 sections/shelves,          127x41x180 cm",Francis Cayouette,41.0,180.0,127.0,1,0,1,0,0,0,0,0,0,937260.0,0,small,"Living room, Office",6.0
89285518,ALGOT,Bookcases & shelving units,594.0,SR 690,True,https://www.ikea.com/sa/en/p/algot-3-sections-shelves-black-s89285518/,No,"        3 sections/shelves,          189x41x170 cm",Francis Cayouette,41.0,170.0,189.0,1,0,1,0,0,0,0,0,0,1317330.0,0,small,"Living room, Office",6.0
69285473,ALGOT / BROR,Bookcases & shelving units,1311.0,"SR 1,365",True,https://www.ikea.com/sa/en/p/algot-bror-shelving-unit-with-cabinet-black-s69285473/,No,"        Shelving unit with cabinet,          162x41x162 cm",Francis Cayouette/IKEA of Sweden,41.0,162.0,162.0,1,0,1,0,0,0,0,0,0,1076004.0,0,small,"Living room, Office",6.0
19276414,ALGOT / SKÅDIS,Bookcases & shelving units,598.0,SR 776,True,https://www.ikea.com/sa/en/p/algot-skadis-wall-upright-shelves-rod-s19276414/,No,"        Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette/Eva Lilja Löwenhielm,41.0,199.0,132.0,1,0,1,0,0,0,0,0,0,1076988.0,0,small,"Living room, Office",7.0
20033919,ALSEDA,Sofas & armchairs,195.0,No old price,True,https://www.ikea.com/sa/en/p/alseda-stool-banana-fibre-20033919/,No,        Stool,IKEA of Sweden,62.35028538046935,18.0,64.50653846905973,1,1,0,0,0,0,0,0,0,72396.01948413778,1,medium,"Living room, Bedroom",7.0
60355446,ALVARET,Tables & desks,95.0,No old price,True,https://www.ikea.com/sa/en/p/alvaret-leg-grey-dark-grey-60355446/,No,"        Leg,          70 cm",Jomi Evers,59.63877238407019,70.0,67.92694765877789,1,0,1,1,1,0,0,0,0,283575.5839116553,1,medium,"Living room, Office, Kitchen, Dining room",5.0
30449748,ANTILOP,Nursery furniture,16.0,SR 20,True,https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/,No,        Supporting cushion,S Edholm/L Ullenius,39.71799055562057,108.35660434599717,101.68355243224713,1,0,1,1,1,0,0,1,0,437616.1744993383,1,medium,"Living room, Office, Kitchen, Dining room, Nursery",5.0
80426928,ANTILOP,Nursery furniture,20.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-cover-blue-red-80426928/,No,        Cover,S Edholm/L Ullenius,39.773121001062115,108.38170814626616,101.74339258218302,1,0,1,1,1,0,0,1,0,438583.0846711738,1,medium,"Living room, Office, Kitchen, Dining room, Nursery",5.0
40076093,ANTILOP,Nursery furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-highchair-tray-white-40076093/,No,        Highchair tray,IKEA of Sweden,43.271799135035195,94.65291619843163,42.0,1,0,1,1,1,0,0,1,0,172023.6830459218,1,medium,"Living room, Office, Kitchen, Dining room, Nursery",7.0
89041709,ANTILOP,Nursery furniture,85.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-highchair-with-safety-belt-white-silver-colour-s89041709/,No,        Highchair with safety belt,IKEA of Sweden,59.0,90.0,56.0,1,0,1,1,1,0,0,1,0,297360.0,1,medium,"Living room, Office, Kitchen, Dining room, Nursery",7.0
29067293,ANTILOP,Nursery furniture,110.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-highchair-with-tray-silver-colour-white-silver-colour-s29067293/,No,        Highchair with tray,IKEA of Sweden,62.0,90.0,56.0,1,0,1,1,1,0,0,1,0,312480.0,1,medium,"Living room, Office, Kitchen, Dining room, Nursery",7.0
10346077,ANVÄNDBAR,Tables & desks,476.0,SR 595,True,https://www.ikea.com/sa/en/p/anvaendbar-table-bamboo-white-10346077/,No,"        Table,          180x98 cm",Mikael Axelsson,50.46227114259192,74.0,98.0,1,0,1,1,1,0,0,0,0,365952.3903260766,1,medium,"Living room, Office, Kitchen, Dining room",5.0
90278588,ARKELSTORP,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/arkelstorp-window-table-black-90278588/,Yes,"        Window table,          80x40x75 cm",Ebba Strandmark,40.0,75.0,80.0,1,0,1,1,1,0,0,0,0,240000.0,1,medium,"Living room, Office, Kitchen, Dining room",7.0
30260807,ARKELSTORP,Tables & desks,795.0,No old price,True,https://www.ikea.com/sa/en/p/arkelstorp-coffee-table-black-30260807/,Yes,"        Coffee table,          65x140x52 cm",Ebba Strandmark,59.43455740311547,52.0,65.0,1,0,1,1,1,0,0,0,0,200888.8040225303,1,medium,"Living room, Office, Kitchen, Dining room",7.0
60261037,ARKELSTORP,Tables & desks,945.0,No old price,True,https://www.ikea.com/sa/en/p/arkelstorp-desk-black-60261037/,No,"        Desk,          140x70 cm",Ebba Strandmark,70.0,74.0,140.0,1,0,1,1,1,0,0,0,0,725200.0,1,medium,"Living room, Office, Kitchen, Dining room",7.0
50240031,ASKHOLMEN,Outdoor furniture,129.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-chair-outdoor-grey-brown-foldable-grey-brown-stained-light-brown-stained-light-brown-50240031/,No,"        Chair, outdoor",IKEA of Sweden,49.0,87.0,36.0,0,0,0,0,0,0,0,0,1,153468.0,1,medium,Outdoor,7.0
60240035,ASKHOLMEN,Outdoor furniture,149.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-outdoor-foldable-grey-brown-grey-brown-stained-light-brown-light-brown-stained-60240035/,No,"        Table, outdoor,          60x62 cm",IKEA of Sweden,46.211655309866046,73.0,60.0,0,0,0,0,0,0,0,0,1,202407.05025721327,1,medium,Outdoor,7.0
80321021,ASKHOLMEN,Outdoor furniture,155.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-for-wall-outdoor-folding-grey-brown-stained-light-brown-stained-light-brown-80321021/,No,"        Table for wall, outdoor,          70x44 cm",Jon Karlsson,46.96350567293648,71.0,44.0,0,0,0,0,0,0,0,0,1,146713.99172225356,1,medium,Outdoor,7.0
10337817,ASKHOLMEN,Outdoor furniture,255.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-outdoor-foldable-light-brown-light-brown-stained-grey-brown-stained-10337817/,No,"        Table, outdoor,          112x62 cm",IKEA of Sweden,47.87880706816773,73.0,62.0,0,0,0,0,0,0,0,0,1,216699.48079052716,1,medium,Outdoor,5.0
29268946,ASKHOLMEN,Outdoor furniture,323.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-for-wall-1-fold-chr-outdoor-grey-brown-stained-froesoen-duvholmen-beige-s29268946/,Yes,"        Table for wall+1 fold chr, outdoor",Jon Karlsson/IKEA of Sweden/Eva Lilja Löwenhielm,43.94925224325947,110.28332101664215,106.27628393982616,0,0,0,0,0,0,0,0,1,515107.27851949586,1,medium,Outdoor,7.0
39286153,ASKHOLMEN,Outdoor furniture,465.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-grey-brown-stained-kuddarna-beige-s39286153/,Yes,"        Table+2 chairs, outdoor",IKEA of Sweden,45.90638305643447,111.17450592619129,108.40060926255,0,0,0,0,0,0,0,0,1,553235.4583832853,1,medium,Outdoor,7.0
9183528,ASKHOLMEN,Outdoor furniture,467.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-f-wall-2-fold-chairs-outdoor-grey-brown-grey-brown-stained-ytteroen-blue-s09183528/,Yes,"        Table f wall+2 fold chairs, outdoor",Jon Karlsson/IKEA of Sweden,45.933948279155246,111.18705782632578,108.43052933751795,0,0,0,0,0,0,0,0,1,553782.966365574,1,medium,Outdoor,7.0
19212182,ASKHOLMEN,Outdoor furniture,771.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-4-chairs-outdoor-grey-brown-stained-s19212182/,Yes,"        Table+4 chairs, outdoor",IKEA of Sweden,50.123862132712986,113.09494664676902,112.97838073264506,0,0,0,0,0,0,0,0,1,640446.8186990785,1,medium,Outdoor,7.0
20270816,ASKVOLL,Tables & desks,175.0,No old price,True,https://www.ikea.com/sa/en/p/askvoll-chest-of-2-drawers-white-stained-oak-effect-white-20270816/,No,"        Chest of 2 drawers,          41x48 cm",K Hagberg/M Hagberg,41.0,48.0,41.0,1,1,1,1,1,1,0,0,0,80688.0,1,medium,"Living room, Bedroom, Office, Kitchen, Dining room, Entrance",7.0
20270802,ASKVOLL,Chests of drawers & drawer units,245.0,No old price,True,https://www.ikea.com/sa/en/p/askvoll-chest-of-3-drawers-white-stained-oak-effect-white-20270802/,No,"        Chest of 3 drawers,          70x68 cm",K Hagberg/M Hagberg,41.0,68.0,70.0,1,1,0,0,0,1,0,0,0,195160.0,1,medium,"Living room, Bedroom, Entrance",10.0
50391143,ASKVOLL,Chests of drawers & drawer units,345.0,No old price,True,https://www.ikea.com/sa/en/p/askvoll-chest-of-5-drawers-white-stained-oak-effect-white-50391143/,No,"        Chest of 5 drawers,          45x109 cm",K Hagberg/M Hagberg,41.0,109.0,45.0,1,1,0,0,0,1,0,0,0,201105.0,1,medium,"Living room, Bedroom, Entrance",7.0
39019701,ASKVOLL,Beds,445.0,No old price,True,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-s39019701/,Yes,"        Bed frame,          140x200 cm",IKEA of Sweden/K Hagberg/M Hagberg,60.78070826505645,105.35275166213728,147.0,0,1,0,0,0,0,0,0,0,941301.9849635041,1,medium,Bedroom,5.0
90247139,BACKARYD,Tables & desks,195.0,No old price,True,https://www.ikea.com/sa/en/p/backaryd-underframe-white-90247139/,No,        Underframe,David Wahl,46.89924251697804,71.0,74.0,1,0,1,1,1,0,0,0,0,246408.62018420265,1,medium,"Living room, Office, Kitchen, Dining room",5.0
60338409,BAGGANÄS,"Cabinets & cupboards, TV & media furniture, Bookcases & shelving units",22.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-60338409/,Yes,"        Knob,          13 mm",H Preutz/A Fredriksson,24.0,105.575387536606,13.0,1,1,0,0,0,0,0,0,0,32939.520911421074,1,medium,"Living room, Bedroom",5.0
90338422,BAGGANÄS,"Cabinets & cupboards, TV & media furniture",27.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-stainless-steel-90338422/,Yes,"        Knob,          21 mm",H Preutz/A Fredriksson,24.0,107.10502205144348,21.0,1,1,0,1,0,1,0,0,0,53980.931113927516,1,medium,"Living room, Bedroom, Kitchen, Entrance",5.0
80338408,BAGGANÄS,"Cabinets & cupboards, TV & media furniture, Bookcases & shelving units",27.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-80338408/,Yes,"        Knob,          20 mm",H Preutz/A Fredriksson,28.0,103.55299704865739,20.0,1,1,0,0,0,0,0,0,0,57989.67834724813,1,medium,"Living room, Bedroom",5.0
80338413,BAGGANÄS,"Cabinets & cupboards, TV & media furniture",35.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-handle-black-80338413/,Yes,"        Handle,          143 mm",H Preutz/A Fredriksson,31.0,99.14768062745445,9.0,1,1,0,0,0,0,0,0,0,27662.20289505979,1,medium,"Living room, Bedroom",7.0
60338414,BAGGANÄS,"Cabinets & cupboards, TV & media furniture",50.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-handle-black-60338414/,Yes,"        Handle,          335 mm",H Preutz/A Fredriksson,31.0,99.3752345221413,9.0,1,1,0,0,0,0,0,0,0,27725.69043167742,1,medium,"Living room, Bedroom",7.0
10413137,BALTSAR,Chairs,595.0,No old price,True,https://www.ikea.com/sa/en/p/baltsar-chair-black-blue-brown-10413137/,Yes,        Chair,Carl Öjerstam,56.0,85.0,58.0,1,0,1,1,1,0,0,0,0,276080.0,1,medium,"Living room, Office, Kitchen, Dining room",8.0
80372464,BEKANT,Tables & desks,49.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-leg-white-80372464/,Yes,        Leg,Eva Lilja Löwenhielm,62.66315226466926,12.0,57.64433922029608,1,0,1,1,1,0,0,0,0,43346.11206909191,1,medium,"Living room, Office, Kitchen, Dining room",8.0
90372454,BEKANT,Tables & desks,110.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-castor-black-90372454/,Yes,        Castor,Eva Lilja Löwenhielm,41.013556023496974,108.94654365231844,103.08979595574039,1,0,1,1,1,0,0,0,0,460634.60661753325,1,medium,"Living room, Office, Kitchen, Dining room",8.0
50268812,BEKANT,Tables & desks,237.0,SR 395,True,https://www.ikea.com/sa/en/p/bekant-screen-for-desk-grey-50268812/,Yes,"        Screen for desk,          55 cm",K Malmvall/E Lilja Löwenhielm,49.568858434222996,55.0,83.0,1,0,1,1,1,0,0,0,0,226281.83875222798,1,medium,"Living room, Office, Kitchen, Dining room",8.0
70268811,BEKANT,Room dividers,357.0,SR 595,True,https://www.ikea.com/sa/en/p/bekant-screen-for-desk-grey-70268811/,Yes,"        Screen for desk,          120 cm",K Malmvall/E Lilja Löwenhielm,42.55759635485603,120.0,83.0,1,1,1,0,0,0,0,0,0,423873.65969436604,1,medium,"Living room, Bedroom, Office",8.0
366749,BEKANT,Tables & desks,495.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-table-top-half-round-white-stained-oak-veneer-00366749/,Yes,"        Table top,          140x70 cm",K Malmvall/E Lilja Löwenhielm,47.94084156970753,102.93715860861239,70.0,1,0,1,1,1,0,0,0,0,345442.580874394,1,medium,"Living room, Office, Kitchen, Dining room",8.0
10253025,BEKANT,Tables & desks,500.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-left-hand-corner-table-top-white-10253025/,Yes,"        Left-hand corner table top,          160x110 cm",K Malmvall/E Lilja Löwenhielm,54.610902190668,104.66189615921243,110.0,1,0,1,1,1,0,0,0,0,628724.8631664661,1,medium,"Living room, Office, Kitchen, Dining room",8.0
20255321,BEKANT,Tables & desks,545.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-table-top-white-20255321/,Yes,"        Table top,          140x60 cm",K Malmvall/E Lilja Löwenhielm,46.27332641446741,103.2834500278091,60.0,1,0,1,1,1,0,0,0,0,286756.1277809486,1,medium,"Living room, Office, Kitchen, Dining room",8.0
60253184,BEKANT,Tables & desks,545.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-table-top-white-60253184/,Yes,"        Table top,          120x80 cm",K Malmvall/E Lilja Löwenhielm,49.60835672494765,104.10789315399464,80.0,1,0,1,1,1,0,0,0,0,413169.72011728806,1,medium,"Living room, Office, Kitchen, Dining room",8.0
30366286,BEKANT,Tables & desks,545.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-right-hand-corner-table-top-linoleum-blue-30366286/,Yes,"        Right-hand corner table top,          160x110 cm",K Malmvall/E Lilja Löwenhielm,54.610902190668,105.34455784327297,110.0,1,0,1,1,1,0,0,0,0,632825.7479167962,1,medium,"Living room, Office, Kitchen, Dining room",8.0
